timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2842981764,0.035384,-0.13472284,-3.0112042,0.0,-0.06617837,0.066007055,0.021997914,0.99537915,0.31650463,1.0,1,0,0,0,0,0,0
2843088763,0.03642989,-0.12815574,-3.010844,0.0,-0.06634671,0.062699206,0.022320235,0.99557453,0.31147423,1.0,1,0,0,0,0,0,0
2843192734,0.040298857,-0.13913204,-3.0104735,0.0,-0.06673839,0.06802976,0.024609007,0.99514437,0.31885126,1.0,1,0,0,0,0,0,0
2843293206,0.043956075,-0.14980151,-3.010115,0.0,-0.06713249,0.07321146,0.026781874,0.99469393,0.31947097,1.0,1,0,0,0,0,0,0
2843392529,0.044107486,-0.15724361,-3.0097578,0.0,-0.06737849,0.076903135,0.027108293,0.99438983,0.3124405,1.0,1,0,0,0,0,0,0
2843497336,0.043893587,-0.16363032,-3.0091937,0.0,-0.0677035,0.08007844,0.027228547,0.9941138,0.31346485,1.0,1,0,0,0,0,0,0
2843597928,0.04176689,-0.16635516,-3.008818,0.0,-0.067825936,0.08150013,0.026274215,0.99401563,0.30982548,1.0,1,0,0,0,0,0,0
2843697304,0.04004915,-0.1594921,-3.0084457,0.0,-0.067891136,0.07814136,0.025213752,0.9943083,0.32634333,1.0,1,0,0,0,0,0,0
2843799339,0.043194372,-0.16490577,-3.0080724,0.0,-0.06824305,0.08072111,0.026967164,0.9940321,0.32773417,1.0,1,0,0,0,0,0,0
2843902077,0.04062623,-0.16889094,-3.0077195,0.0,-0.06834386,0.08278516,0.025834411,0.99388546,0.31867415,1.0,1,0,0,0,0,0,0
2844002150,0.037439294,-0.16901815,-3.007405,0.0,-0.06836897,0.08295338,0.024267836,0.9939092,0.3326193,1.0,1,0,0,0,0,0,0
2844104376,0.040674243,-0.1652728,-3.0071464,0.0,-0.06860422,0.08097758,0.025763981,0.99401826,0.34186333,1.0,1,0,0,0,0,0,0
2844210052,0.03377847,-0.17227164,-3.006929,0.0,-0.0684716,0.08469011,0.022575008,0.9937956,0.3302359,1.0,1,0,0,0,0,0,0
2844310858,0.0272175,-0.15077823,-3.0067592,0.0,-0.068190746,0.07422554,0.018612212,0.9947332,0.35997015,1.0,1,0,0,0,0,0,0
2844411746,0.023927147,-0.15040234,-3.006623,0.0,-0.068134956,0.07414949,0.016968267,0.99477214,0.35103884,1.0,1,0,0,0,0,0,0
2844517110,0.021813454,-0.15047601,-3.0065036,0.0,-0.06811619,0.07425715,0.015923819,0.9947827,0.34244558,1.0,1,0,0,0,0,0,0
2844619471,0.024864634,-0.15779896,-3.006431,0.0,-0.06829168,0.07779473,0.017687123,0.9944704,0.34334275,1.0,1,0,0,0,0,0,0
2844718909,0.017623791,-0.13912418,-3.0063794,0.0,-0.06800023,0.06875068,0.013465695,0.9952226,0.3594,1.0,1,0,0,0,0,0,0
2844823896,0.027762694,-0.15093075,-3.0063396,0.0,-0.06842034,0.07427885,0.018903999,0.99470794,0.35004517,1.0,1,0,0,0,0,0,0
2844925954,0.023637543,-0.14355184,-3.0062795,0.0,-0.06827182,0.07074831,0.016609004,0.99501646,0.34745705,1.0,1,0,0,0,0,0,0
2845028182,0.027103476,-0.14322002,-3.0062346,0.0,-0.068415195,0.07046437,0.018323861,0.99499667,0.3400492,1.0,1,0,0,0,0,0,0
2845132483,0.023276156,-0.13586713,-3.0061748,0.0,-0.06828474,0.06693563,0.016176715,0.99528646,0.35391685,1.0,1,0,0,0,0,0,0
